id,date,primary_type,description,latitude,longitude
fd31d666a3,2020-09-21 07:17:00,CRIMINAL DAMAGE,TO VEHICLE,41.85290477925795,-87.82285252062043
bafc30676a,2016-12-15 16:21:00,BURGLARY,FORCIBLE ENTRY,41.976857707041276,-87.57407305338245
ef8d02ff98,2017-05-14 18:03:00,CRIMINAL DAMAGE,TO PROPERTY,41.95360727299404,-87.61142422695669
943ed7128f,2022-05-10 06:18:00,THEFT,OVER $500,41.83684463074656,-87.8534335797427
e658603d7b,2016-09-03 16:57:00,NARCOTICS,POSS: HEROIN(WHITE),41.999331255514214,-87.93700927998856
a4935f6324,2023-04-07 12:24:00,BURGLARY,UNLAWFUL ENTRY,41.86124371829441,-87.88362596223142
50b9d254a9,2018-02-23 17:27:00,BURGLARY,UNLAWFUL ENTRY,41.82382704055168,-87.65377138980158
b297d60f93,2023-11-27 09:05:00,BATTERY,SIMPLE,41.677974244971765,-87.64334667402892
54d39b6c20,2016-01-31 07:56:00,NARCOTICS,POSS: HEROIN(WHITE),41.88777627594682,-87.73904535930588
f2a1e8bb40,2022-08-14 18:25:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,42.03993060042893,-87.72499445423912
7375d95fb8,2022-02-26 09:35:00,ASSAULT,SIMPLE,41.871990266349606,-87.92724980461297
a108b439eb,2020-05-31 19:56:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.6148202676446,-87.80949453211217
135832b847,2022-05-14 05:46:00,ASSAULT,SIMPLE,41.99769143138472,-87.76420699230304
c3c4efb604,2019-04-13 17:45:00,BATTERY,SIMPLE,41.631540287163205,-87.54019809044311
ab9c2c8fef,2022-08-28 23:04:00,ASSAULT,SIMPLE,41.79436220485498,-87.65404098387332
ce738fdce8,2016-01-11 20:30:00,ASSAULT,SIMPLE,41.89734168098725,-87.75496899009578
b5a0558909,2017-12-22 14:14:00,BATTERY,SIMPLE,41.605609349706995,-87.50866437630928
d4ed47002c,2019-09-26 18:19:00,BURGLARY,UNLAWFUL ENTRY,41.731209028762066,-87.9248859191281
200c067b19,2017-05-31 16:34:00,THEFT,$500 AND UNDER,41.999796328004386,-87.70564908399507
d160455569,2022-02-05 19:06:00,BURGLARY,FORCIBLE ENTRY,42.04360317559738,-87.78648427870117
6d12b85174,2023-03-30 14:50:00,NARCOTICS,POSS: HEROIN(WHITE),41.81545815059685,-87.66146422691364
fbee91ad83,2019-09-13 11:29:00,CRIMINAL DAMAGE,TO PROPERTY,41.74407946291092,-87.85539192763574
2bfbe20bdd,2018-10-19 16:38:00,BURGLARY,FORCIBLE ENTRY,41.96132225497623,-87.83819829577367
b210f39557,2022-10-14 15:34:00,THEFT,OVER $500,41.92780929078619,-87.6789549544167
cb91c300c8,2021-11-22 17:18:00,CRIMINAL DAMAGE,TO VEHICLE,41.7763539361587,-87.50735585652745
d79cf6c58d,2016-05-09 02:32:00,ASSAULT,SIMPLE,41.8273843808029,-87.67792596622435
d487792aa4,2017-03-23 13:32:00,BATTERY,SIMPLE,41.936466074734575,-87.77466123133787
08c4e73664,2017-03-05 01:10:00,THEFT,$500 AND UNDER,41.938794527170835,-87.55669476750933
f0a69fba92,2018-08-03 23:45:00,CRIMINAL DAMAGE,TO PROPERTY,41.961469168879454,-87.57034075510195
06451cea17,2023-01-30 07:01:00,BATTERY,SIMPLE,41.84942860123726,-87.51366427676251
1347e577b9,2021-09-19 23:00:00,ASSAULT,AGGRAVATED,41.98298947516422,-87.67747398257998
fb9c8273e5,2019-08-16 07:42:00,BURGLARY,UNLAWFUL ENTRY,41.88378335986141,-87.73297034676776
857908c190,2019-09-12 00:33:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.67587216668047,-87.59909693412376
7f58fdf4ff,2016-12-25 19:35:00,ASSAULT,AGGRAVATED,41.97787478783491,-87.82713552469671
024a615f8e,2018-09-17 00:46:00,BATTERY,SIMPLE,41.72932245095612,-87.81631600616366
8d245a8275,2018-02-07 23:00:00,BURGLARY,FORCIBLE ENTRY,41.96520790028838,-87.60552919746817
16835fd244,2017-01-04 13:44:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.77691891959131,-87.54914562689358
be39c606eb,2017-08-22 15:30:00,ASSAULT,SIMPLE,41.78629673883558,-87.87672289382793
98f740f279,2023-03-06 09:31:00,THEFT,$500 AND UNDER,41.77058220824346,-87.57625179718326
ced4466295,2021-01-12 09:54:00,BATTERY,DOMESTIC BATTERY SIMPLE,42.04397885709006,-87.65712850299421
5715941c86,2017-05-20 14:48:00,CRIMINAL DAMAGE,TO VEHICLE,41.94487131964363,-87.87572067087507
534851dc0d,2022-07-02 03:22:00,BATTERY,SIMPLE,41.75607068677513,-87.8730628810691
b7eb1e0f22,2021-12-04 20:05:00,CRIMINAL DAMAGE,TO PROPERTY,41.95602654289058,-87.69702946222417
3d6058b8b4,2019-10-03 10:43:00,NARCOTICS,POSS: HEROIN(WHITE),41.974370394052535,-87.90530791580956
af5bdfd8b4,2019-09-18 20:33:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.718968553828304,-87.60283081711447
a28190a13e,2021-02-22 01:10:00,ASSAULT,SIMPLE,41.95284812681113,-87.93554019766444
a98f222ca4,2019-04-01 13:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.66068697075385,-87.56954813545394
976d6c48ee,2022-07-27 13:35:00,CRIMINAL DAMAGE,TO VEHICLE,41.81875642283634,-87.56560587551941
5bbd32727c,2018-07-30 22:11:00,BURGLARY,FORCIBLE ENTRY,41.99087590421242,-87.56584080119532
94fd70f0b1,2022-08-24 03:36:00,THEFT,OVER $500,41.87135395012558,-87.62919671577836
2e7f92d641,2017-07-05 04:54:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.60672680646074,-87.52197818467116
e280196ae1,2016-12-15 17:22:00,BURGLARY,UNLAWFUL ENTRY,41.723953049586214,-87.71043059487675
6a17654c40,2023-11-20 11:17:00,CRIMINAL DAMAGE,TO VEHICLE,41.99888254183778,-87.87856945882854
61d47c36e8,2018-01-15 17:03:00,NARCOTICS,POSS: HEROIN(WHITE),41.74428776529212,-87.56861903753769
5de15ab3fc,2018-03-25 02:56:00,ASSAULT,SIMPLE,41.80344903197651,-87.83547274427112
9e8421fe06,2023-01-22 11:28:00,ASSAULT,AGGRAVATED,41.876986777710265,-87.77129488373467
d222b89320,2019-12-07 03:03:00,THEFT,$500 AND UNDER,41.74948264220536,-87.7781963911249
ed53505806,2019-10-12 13:55:00,CRIMINAL DAMAGE,TO VEHICLE,41.88926203635395,-87.8159222899721
e3f69c3b89,2017-11-24 21:16:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.77433261565756,-87.74881966035102
24e920d9f5,2023-05-09 17:51:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.69515922754215,-87.57208517040412
34afb7b645,2018-07-30 14:46:00,ASSAULT,SIMPLE,41.63842537726608,-87.74759867499931
eccae1e089,2023-03-18 23:36:00,ASSAULT,SIMPLE,41.92927625912077,-87.7501120067958
e9b5b93542,2018-03-20 07:50:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.85123044852133,-87.58323705617983
dfb6f6a66b,2023-11-28 15:12:00,NARCOTICS,POSS: HEROIN(WHITE),41.86142490880892,-87.81984391139116
ca79fe8093,2023-10-04 10:42:00,NARCOTICS,POSS: HEROIN(WHITE),42.02449156908126,-87.53144691973706
41f02bbf13,2017-05-22 01:13:00,ASSAULT,SIMPLE,41.67109613272277,-87.84647601142316
86ad82ec37,2020-10-18 20:18:00,NARCOTICS,POSS: HEROIN(WHITE),41.720588910959265,-87.9364002384868
6869259299,2018-08-29 10:15:00,ASSAULT,SIMPLE,41.71020485306409,-87.51734850013287
071dcfa559,2019-10-03 15:12:00,THEFT,$500 AND UNDER,41.990515929896645,-87.88849457061245
8d9acc737c,2017-12-20 02:02:00,THEFT,$500 AND UNDER,41.8860702626831,-87.82511708277643
596c732094,2020-07-06 05:49:00,NARCOTICS,POSS: HEROIN(WHITE),41.84403818326867,-87.93722582167658
597a0eb44a,2018-04-14 22:54:00,ASSAULT,AGGRAVATED,41.647018516975706,-87.63324177655213
57f67c2e4a,2019-12-17 22:32:00,CRIMINAL DAMAGE,TO VEHICLE,41.82750018488777,-87.83628586517231
34a4f09762,2019-02-03 07:36:00,BURGLARY,FORCIBLE ENTRY,41.70894571398122,-87.88923529324664
8ba991fc73,2018-02-11 08:23:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.67103505524825,-87.79639420796589
ab72760c11,2022-06-26 15:11:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.70528940584356,-87.75949504847944
92e46efa09,2021-07-27 02:44:00,NARCOTICS,POSS: HEROIN(WHITE),41.68409657842963,-87.91684566569394
bc33e29d8d,2016-10-16 12:35:00,BURGLARY,FORCIBLE ENTRY,41.83819045882345,-87.50747736395068
65a77334b1,2023-10-06 07:27:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.96260329295114,-87.53331595710581
fd4e11dd4d,2019-03-29 14:02:00,ASSAULT,SIMPLE,41.84917446748236,-87.70909092621811
6149fe86a2,2023-03-19 09:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.61111836048199,-87.93503444784879
1e12436545,2017-06-10 10:32:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.713234007869566,-87.66271106697106
af7a723132,2018-01-23 12:34:00,THEFT,OVER $500,41.603633528736154,-87.74963307114899
c0d4f06a83,2016-02-21 20:08:00,BURGLARY,FORCIBLE ENTRY,41.952164410444354,-87.62084306544932
3339c2dc7a,2021-05-02 06:43:00,THEFT,$500 AND UNDER,41.96074399618815,-87.7525790134475
9efa852be4,2019-05-01 21:18:00,THEFT,$500 AND UNDER,41.60618610120758,-87.74017109485277
f7f7e2c3af,2023-03-20 00:38:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.984596975987266,-87.8264588013078
2fa1e6aa6c,2022-09-06 13:48:00,BATTERY,SIMPLE,41.62711596085122,-87.72284367869277
89cae64c9f,2017-09-04 20:32:00,BURGLARY,UNLAWFUL ENTRY,41.99791390883736,-87.78037684388707
601e6f4946,2017-06-08 21:46:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.74582600464429,-87.62397316397028
a90a3c7ff7,2016-07-08 11:44:00,BURGLARY,UNLAWFUL ENTRY,41.84484361871869,-87.60201486230463
1c6bc302e2,2016-10-06 14:15:00,BATTERY,SIMPLE,41.992091733216114,-87.69356759398659
68b0c8aa33,2016-01-13 15:04:00,ASSAULT,SIMPLE,41.83611752936496,-87.92798000363476
9825c74af3,2022-01-14 17:31:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.91200724575752,-87.62846632413475
96481f2208,2022-05-30 11:30:00,CRIMINAL DAMAGE,TO PROPERTY,41.80167118967881,-87.7193912703536
07433fef16,2023-02-06 16:21:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.93674211497042,-87.55273731126246
15af2809a4,2021-10-09 17:22:00,THEFT,$500 AND UNDER,41.98987885465758,-87.84859486532093
9fdc287f89,2022-12-14 22:24:00,BURGLARY,FORCIBLE ENTRY,41.989916189584946,-87.90707644253064
69f16748c7,2016-04-10 23:15:00,BURGLARY,UNLAWFUL ENTRY,41.84494291326634,-87.72454499349928
57cfd84732,2022-10-31 01:16:00,CRIMINAL DAMAGE,TO VEHICLE,41.688095051184696,-87.88267734209072
73c2c85c49,2017-01-15 21:17:00,THEFT,OVER $500,41.69081837874679,-87.76404288105222
02b482b445,2020-09-17 01:28:00,CRIMINAL DAMAGE,TO VEHICLE,41.74183107215976,-87.73962508973797
caa6ce6d9f,2023-07-27 17:56:00,BURGLARY,FORCIBLE ENTRY,41.84701581081469,-87.55623768555617
2d3a2f07fa,2016-09-14 22:15:00,ASSAULT,SIMPLE,41.78491584777027,-87.72800081691403
e60f3f794a,2016-01-06 19:13:00,BATTERY,SIMPLE,41.70468029777822,-87.84558999210844
9a9f7d8167,2022-01-30 12:26:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.927784339018615,-87.76211120964888
8a0fd7a5f7,2020-09-29 21:44:00,BURGLARY,FORCIBLE ENTRY,41.65575869724121,-87.9166948599478
d2ab426f75,2022-11-05 23:07:00,BURGLARY,FORCIBLE ENTRY,41.94822111768877,-87.68312647806508
234d73ad6a,2020-01-09 03:13:00,THEFT,OVER $500,41.78497899916162,-87.58561108704383
956f83bd57,2021-05-17 05:24:00,CRIMINAL DAMAGE,TO PROPERTY,42.00258076824542,-87.67032238726989
b7c9cea907,2021-12-22 22:29:00,BURGLARY,UNLAWFUL ENTRY,41.98372489939862,-87.76445629397848
330f1545b2,2021-04-28 11:21:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.67946468950163,-87.88539326551467
a5ee92972d,2019-10-23 06:05:00,ASSAULT,AGGRAVATED,41.663586171180675,-87.89923256099173
9b8bdd726f,2021-11-19 15:46:00,THEFT,$500 AND UNDER,42.04532881217098,-87.8998637340546
3d08b4842e,2021-01-29 23:04:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.74627870998694,-87.76490138804637
77f857a85f,2023-01-29 00:29:00,ASSAULT,SIMPLE,41.9491479682687,-87.83943755883789
eece46070d,2018-04-06 19:24:00,CRIMINAL DAMAGE,TO PROPERTY,41.95464088525109,-87.93563533588481
c4bf1b7d5e,2020-08-24 04:26:00,CRIMINAL DAMAGE,TO VEHICLE,41.65592911829616,-87.80784649484839
0cd57e2aef,2023-08-03 17:28:00,BURGLARY,FORCIBLE ENTRY,41.759308294452964,-87.74172456411358
5c75102c64,2020-10-27 20:21:00,BATTERY,SIMPLE,41.7251000476285,-87.56599833799018
225c862aee,2021-09-21 09:00:00,CRIMINAL DAMAGE,TO VEHICLE,41.831372794450495,-87.6561035101905
8160fab3a3,2019-09-19 02:01:00,CRIMINAL DAMAGE,TO PROPERTY,41.633426431928505,-87.63557505077999
02f9dbe28e,2022-07-19 10:07:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.87681839440899,-87.79101766118228
e2575b7f85,2019-05-13 01:21:00,ASSAULT,SIMPLE,41.93133628792948,-87.8865028443335
178318836a,2022-07-09 21:10:00,BURGLARY,FORCIBLE ENTRY,41.89254230145072,-87.94809320052269
d1b42059d2,2020-04-13 05:26:00,THEFT,OVER $500,41.64958295593827,-87.55566265224479
b332008e9c,2016-12-21 21:09:00,THEFT,$500 AND UNDER,41.945196187186745,-87.83922044937803
8906bd7c14,2020-07-09 18:16:00,CRIMINAL DAMAGE,TO VEHICLE,41.714483277206874,-87.50735955430108
64f5b096d5,2019-07-23 03:31:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.691373132080265,-87.55853206999241
8d93ffe730,2017-12-04 04:38:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,42.03055679578229,-87.77293121062785
8adc52018c,2021-05-12 13:12:00,THEFT,$500 AND UNDER,41.63014798870615,-87.92488529781568
ac04bf8bd1,2017-11-14 02:25:00,ASSAULT,SIMPLE,41.98807591033718,-87.7524164604007
5f96b4a35c,2016-10-23 11:29:00,BURGLARY,UNLAWFUL ENTRY,41.71180389005466,-87.69692002068763
5d8908abb0,2023-09-18 10:38:00,ASSAULT,AGGRAVATED,41.934192354260574,-87.84322958245274
036cf813b7,2020-08-29 13:32:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.60378088720601,-87.65381820668156
656c7b5315,2018-10-16 08:38:00,BATTERY,SIMPLE,41.95211574405848,-87.86941675653829
1169c6e633,2018-09-29 18:10:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.932541224645746,-87.5012638037451
7f2dd4acad,2021-11-16 03:45:00,BATTERY,SIMPLE,41.735029930544464,-87.50501427768782
4029ffe51c,2019-01-06 01:52:00,ASSAULT,SIMPLE,41.789950339985886,-87.84872842273505
3570118ffc,2022-10-07 23:26:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.64938202561208,-87.57099882618145
fb5bc99d90,2019-03-22 05:58:00,NARCOTICS,POSS: HEROIN(WHITE),41.61486716690114,-87.90295080972294
dd4235965e,2018-09-06 07:46:00,ASSAULT,AGGRAVATED,42.02972799118276,-87.72662349294087
81be13f78e,2019-07-28 09:20:00,CRIMINAL DAMAGE,TO PROPERTY,41.60998699555025,-87.89175233442752
d985a196e1,2021-10-24 09:28:00,BURGLARY,FORCIBLE ENTRY,41.915933771238635,-87.52851552679768
5c96092a66,2023-08-22 07:46:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,42.030536770847355,-87.59250873328654
067ff87db8,2016-09-09 01:28:00,NARCOTICS,POSS: HEROIN(WHITE),41.728289266874484,-87.74217266775203
7458fe869c,2023-02-15 18:00:00,ASSAULT,AGGRAVATED,41.640911444791215,-87.84123564559613
8015ea1055,2022-08-04 05:15:00,CRIMINAL DAMAGE,TO VEHICLE,41.759204916963,-87.9315239133204
8366e7a4a0,2020-07-28 16:02:00,ASSAULT,SIMPLE,41.93259019836688,-87.6952856948454
a97be05c82,2019-11-10 15:18:00,THEFT,$500 AND UNDER,41.822660284236775,-87.57545980388565
6292b477ea,2021-04-01 11:35:00,THEFT,$500 AND UNDER,41.9338868139751,-87.53777046355724
d3b0e9f6db,2022-07-04 03:35:00,NARCOTICS,POSS: HEROIN(WHITE),41.611377502998884,-87.72319421977227
7017deda88,2017-10-20 12:59:00,THEFT,$500 AND UNDER,41.80019888450966,-87.50801443650309
408c6ab88d,2017-01-25 12:36:00,NARCOTICS,POSS: HEROIN(WHITE),41.80212298442218,-87.55058106634722
20d1274c50,2016-07-11 09:02:00,BATTERY,SIMPLE,41.71687422068896,-87.5439468007565
0925534755,2018-08-11 02:44:00,NARCOTICS,POSS: HEROIN(WHITE),42.035512907817164,-87.72202024523223
0e1e20e111,2021-04-24 03:02:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.731234611939506,-87.86804023582233
64a6172d2c,2018-04-25 07:49:00,THEFT,OVER $500,41.69972006724283,-87.81256877183043
b6ef1b4e32,2019-01-25 11:36:00,THEFT,OVER $500,41.84165654098677,-87.7162260076091
c4c309686d,2016-07-10 06:39:00,BURGLARY,FORCIBLE ENTRY,41.98452545832036,-87.89361859379468
972d85b760,2020-05-24 06:17:00,ASSAULT,AGGRAVATED,41.735967145098435,-87.55128077936766
e962659b9d,2021-08-19 18:41:00,THEFT,$500 AND UNDER,41.86978035753464,-87.864186587464
c972b6487d,2023-03-21 03:32:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.86927264361718,-87.61528434763855
e339e42bec,2019-02-10 19:33:00,ASSAULT,SIMPLE,42.02366587640255,-87.76270535196426
6ba80ce9c0,2019-08-14 09:17:00,CRIMINAL DAMAGE,TO PROPERTY,41.623803427628395,-87.8165416778019
4aaca6c2b3,2019-07-25 14:34:00,BATTERY,SIMPLE,41.60776382846865,-87.86190918889143
ea6f785dc4,2019-11-18 22:46:00,ASSAULT,AGGRAVATED,41.6003617008662,-87.6505491903999
fdf5514916,2017-03-05 13:10:00,CRIMINAL DAMAGE,TO VEHICLE,42.00796656828957,-87.85211462316376
1dae2da82d,2017-06-29 08:08:00,NARCOTICS,POSS: HEROIN(WHITE),41.63199695377704,-87.68658393382776
898332f1b6,2017-09-18 00:49:00,CRIMINAL DAMAGE,TO PROPERTY,41.854812017128296,-87.74316144670591
37b2f13ac9,2022-12-28 01:06:00,NARCOTICS,POSS: HEROIN(WHITE),41.63210747138302,-87.50603617538381
885b4f072c,2018-12-28 06:15:00,THEFT,OVER $500,41.93019298875885,-87.58854245615709
0e00983254,2022-05-05 12:48:00,NARCOTICS,POSS: HEROIN(WHITE),41.7622097290561,-87.90275260009983
0c319f52eb,2023-01-23 02:35:00,NARCOTICS,POSS: HEROIN(WHITE),41.68824932202336,-87.93738716363032
40ae7dda54,2016-08-17 12:14:00,CRIMINAL DAMAGE,TO VEHICLE,41.706527827696625,-87.83494622903409
2ad48f45d4,2022-06-14 20:45:00,BURGLARY,UNLAWFUL ENTRY,41.69964127111263,-87.68613356182948
3e31c1256f,2023-07-17 05:03:00,BURGLARY,FORCIBLE ENTRY,42.002262523597004,-87.58566666972992
c4620452ed,2019-04-18 02:18:00,THEFT,OVER $500,41.62788300194094,-87.66795466297762
5356b77208,2019-11-23 06:02:00,BURGLARY,UNLAWFUL ENTRY,41.62988218656877,-87.72393878826603
add1dcec6f,2019-04-13 22:06:00,BATTERY,SIMPLE,41.710436397851694,-87.84311838619247
627e2750cf,2023-09-16 11:43:00,THEFT,$500 AND UNDER,42.01744864996848,-87.72925037304834
9e63420ad4,2021-03-19 17:06:00,THEFT,OVER $500,41.99556808195127,-87.66083755952187
9773aa3fd1,2018-01-22 00:50:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.90631028899592,-87.56535340907276
fb300e0ac1,2020-01-22 17:13:00,BATTERY,DOMESTIC BATTERY SIMPLE,42.022272069459085,-87.7846427613798
3baaf62a03,2021-05-07 00:41:00,BURGLARY,FORCIBLE ENTRY,42.00816811052904,-87.63987673492531
a4cef6f6b5,2018-01-07 14:44:00,THEFT,OVER $500,41.77369349088153,-87.74654428060833
ac2e59d703,2021-01-13 15:54:00,ASSAULT,SIMPLE,41.75093560143883,-87.77226043111884
84963ce171,2016-07-25 15:37:00,CRIMINAL DAMAGE,TO VEHICLE,41.9111662829668,-87.91686462529472
fe281411f2,2021-08-15 01:25:00,ASSAULT,SIMPLE,42.04092300351248,-87.64139473239528
c95255101f,2018-11-09 00:38:00,CRIMINAL DAMAGE,TO VEHICLE,41.98014535386741,-87.66194149738836
23ac2b46ae,2021-12-05 22:04:00,THEFT,$500 AND UNDER,41.995634852407285,-87.80718422023105
c8a32c38c3,2022-10-30 02:26:00,CRIMINAL DAMAGE,TO VEHICLE,41.777305693699034,-87.54641773758689
d7e67dba97,2019-03-26 21:37:00,CRIMINAL DAMAGE,TO PROPERTY,42.00951223928819,-87.6383147888754
223b3d77ff,2016-02-11 08:44:00,THEFT,OVER $500,42.01315292110405,-87.85725600387467
594a4558fa,2022-12-09 12:45:00,NARCOTICS,POSS: HEROIN(WHITE),41.76688068594041,-87.91828798904919
086030351f,2017-05-28 01:57:00,ASSAULT,AGGRAVATED,41.68987034271112,-87.6981759852868
2339883a5c,2023-12-02 17:44:00,BURGLARY,UNLAWFUL ENTRY,42.003724784294896,-87.6233566288903
515a011e82,2020-12-11 09:52:00,BURGLARY,FORCIBLE ENTRY,41.68313298502703,-87.78824854800898
265726c18f,2017-03-07 01:11:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,42.04687053760855,-87.52594856465105
5396fc84fb,2023-02-22 12:41:00,NARCOTICS,POSS: HEROIN(WHITE),41.911514889525,-87.54446914148197
6ec0f04d37,2023-02-01 08:32:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.76513060051786,-87.69038144201907
ff6b61088b,2020-08-29 00:02:00,NARCOTICS,POSS: HEROIN(WHITE),41.65571405375417,-87.91112616653174
e05e357c01,2021-07-23 11:55:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.984390477263894,-87.6969236250451
5edaff4eba,2021-10-28 20:11:00,ASSAULT,AGGRAVATED,42.0379593260309,-87.77687589544621
e208c16b4a,2019-09-01 19:56:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.632656258769316,-87.90009180239032
485d765bcb,2021-01-28 08:56:00,THEFT,$500 AND UNDER,41.911939653465915,-87.6764469900897
2f268d30fa,2023-03-02 02:41:00,ASSAULT,SIMPLE,41.90225569595167,-87.5603706295551
c645ec5e2b,2019-10-10 15:25:00,THEFT,OVER $500,41.80311690346712,-87.74692732362838
cf65d9b54e,2018-06-06 17:54:00,CRIMINAL DAMAGE,TO VEHICLE,41.678528637783565,-87.61639962453201
d880859ebb,2019-01-20 03:23:00,BATTERY,SIMPLE,42.038527221767396,-87.84990955441724
3a816b5d50,2023-04-22 05:05:00,ASSAULT,AGGRAVATED,41.66888578627723,-87.58280655600366
dbf5edccb1,2018-05-10 04:20:00,BATTERY,SIMPLE,41.61772538374853,-87.76235387533896
249a0f5ab6,2018-03-21 04:04:00,BATTERY,SIMPLE,41.81756904525432,-87.68437905646256
d4fa9025bb,2018-12-23 12:42:00,ASSAULT,AGGRAVATED,41.63004312491248,-87.84580015634306
4b6dc6869e,2018-10-24 12:20:00,CRIMINAL DAMAGE,TO PROPERTY,41.69281087545196,-87.86375783713953
524287b695,2023-02-09 09:37:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.81448167154248,-87.8816005086917
7e932653ca,2016-03-08 17:58:00,ASSAULT,SIMPLE,41.860332298855276,-87.54931275446637
6e1154adf1,2018-09-08 02:44:00,ASSAULT,SIMPLE,41.6988529015629,-87.7856721452245
ef561b9766,2021-07-28 07:29:00,BATTERY,SIMPLE,42.017561786406624,-87.8795029231117
11d325718f,2023-10-04 16:28:00,ASSAULT,SIMPLE,41.81873919008974,-87.58789485785346
ac5560b014,2019-02-24 10:17:00,THEFT,$500 AND UNDER,41.7294619902762,-87.74792816792812
77dd97b313,2018-07-06 00:20:00,BURGLARY,FORCIBLE ENTRY,41.96738695320975,-87.8222358830984
4a60c18b59,2018-03-08 01:01:00,ASSAULT,AGGRAVATED,41.6514507249512,-87.53083798128917
be13d412e2,2022-01-25 09:10:00,BURGLARY,UNLAWFUL ENTRY,41.71305533994822,-87.666425805897
d66857435f,2021-06-22 22:14:00,THEFT,OVER $500,41.791305509208016,-87.89136715291177
8e235093f7,2019-03-08 22:35:00,NARCOTICS,POSS: HEROIN(WHITE),41.785211980640334,-87.85387568586036
43b93ade1a,2019-11-25 02:33:00,BURGLARY,UNLAWFUL ENTRY,41.70708063877648,-87.64481982773691
3969d3c9f7,2023-02-02 05:48:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.693447947625636,-87.70935183457482
6974267175,2021-08-30 22:02:00,CRIMINAL DAMAGE,TO VEHICLE,41.80292688905685,-87.67893037124357
2a18e313b1,2021-11-23 06:03:00,BURGLARY,FORCIBLE ENTRY,41.70194112987769,-87.79052990959865
5c53591367,2016-08-01 03:18:00,BATTERY,SIMPLE,41.97963484231045,-87.70485616940515
e33b577a2c,2021-07-06 00:28:00,BURGLARY,UNLAWFUL ENTRY,41.84091776467164,-87.67449060395217
67233b2756,2022-12-10 18:32:00,BURGLARY,UNLAWFUL ENTRY,42.004757636151794,-87.81487241692275
83fc7074fc,2018-06-13 14:34:00,THEFT,OVER $500,42.00275312905213,-87.78917060748783
c53e4e42c6,2020-08-14 00:06:00,THEFT,OVER $500,42.003816438869606,-87.57345258555725
e4971672fc,2021-12-23 10:24:00,THEFT,$500 AND UNDER,42.0401064447348,-87.53030166213827
2edbb79e4d,2020-07-28 05:57:00,THEFT,OVER $500,41.92328597022754,-87.5656851010688
0649cb69b1,2021-05-17 11:06:00,CRIMINAL DAMAGE,TO PROPERTY,41.928718051982926,-87.88417971907606
e58326b99a,2022-07-22 21:40:00,ASSAULT,SIMPLE,41.60241728166638,-87.87565904928582
797c2b8631,2019-11-12 22:05:00,CRIMINAL DAMAGE,TO VEHICLE,41.68884235950478,-87.92441215980035
fb194b6b0e,2021-03-25 06:42:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.83274669421696,-87.7264156304437
2a546b98f9,2021-06-10 02:58:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.9399421338465,-87.87960664797454
b7e2a363c9,2017-09-19 07:18:00,CRIMINAL DAMAGE,TO VEHICLE,41.91728920016019,-87.68184985286601
38ddb79f5b,2022-07-15 14:27:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.880984032803276,-87.82173895698963
